"","state","city","density","freq","reg","hireg","ld"
"3153","Indiana","Huntington",748,3,"3",1,6.61740297797448
"3154","Indiana","Indianapolis",921,1919,"3",1,6.82546003625531
"3155","Indiana","Jasper",451,6,"3",1,6.11146733950268
"3156","Indiana","Jeffersonville",536,26,"3",1,6.2841341610708
"3157","Indiana","Jonesboro",720,1,"3",1,6.5792512120101
"3158","Indiana","Jonesville",523,1,"3",1,6.25958146406492
"3159","Indiana","Kendallville",629,3,"3",1,6.44413125670044
"3160","Indiana","Kingsford Heights",573,1,"3",1,6.35088571671474
"3161","Indiana","Knightstown",791,1,"3",1,6.67329796776765
"3162","Indiana","Knox",349,3,"3",1,5.85507192220243
"3163","Indiana","Kokomo",610,50,"3",1,6.41345895716736
"3164","Indiana","Laconia",396,1,"3",1,5.98141421125448
"3165","Indiana","Ladoga",734,1,"3",1,6.59850902861452
"3166","Indiana","Lafayette",951,156,"3",1,6.85751406254539
"3167","Indiana","Lagrange",594,1,"3",1,6.38687931936265
"3168","Indiana","Lagro",258,1,"3",1,5.55295958492162
"3169","Indiana","Lake Station",556,7,"3",1,6.32076829425058
"3170","Indiana","Lakeville",489,2,"3",1,6.19236248947487
"3171","Indiana","Lanesville",420,1,"3",1,6.04025471127741
"3172","Indiana","Laotto",234.8,3,"3",1,5.45873408795394
"3173","Indiana","Lapel",89,1,"3",1,4.48863636973214
"3174","Indiana","LaPorte",717,1,"3",1,6.57507584059962
"3175","Indiana","Laurel",798,4,"3",1,6.68210859744981
"3176","Indiana","Lawrence",933,9,"3",1,6.83840520084734
"3177","Indiana","Lawrenceburg",367,3,"3",1,5.90536184805457
"3178","Indiana","Lebanon",394,4,"3",1,5.97635090929793
"3179","Indiana","Leesburg",824,2,"3",1,6.71417052990947
"3180","Indiana","Lexington",159.7,3,"3",1,5.07329705522097
"3181","Indiana","Liberty",917,1,"3",1,6.82110747225646
"3182","Indiana","Ligonier",709,2,"3",1,6.56385552653213
"3183","Indiana","Linden",705,2,"3",1,6.55819780281227
"3184","Indiana","Linton",669,4,"3",1,6.50578406012823
"3185","Indiana","Logansport",655,8,"3",1,6.48463523563525
"3186","Indiana","Losantville",460,1,"3",1,6.13122648948314
"3187","Indiana","Lowell",614,3,"3",1,6.41999492814714
"3188","Indiana","Macy",581,1,"3",1,6.36475075685191
"3189","Indiana","Madison",529,4,"3",1,6.2709884318583
"3190","Indiana","Marengo",405,1,"3",1,6.00388706710654
"3191","Indiana","Marion",702,14,"3",1,6.55393340402581
"3192","Indiana","Markleville",355,2,"3",1,5.87211778947542
"3193","Indiana","Martinsville",989,2,"3",1,6.89669433162271
"3194","Indiana","Mecca",320,1,"3",1,5.76832099579377
"3195","Indiana","Medora",806,1,"3",1,6.69208374250663
"3196","Indiana","Mentone",644,1,"3",1,6.46769872610435
"3197","Indiana","Merrillville",405,37,"3",1,6.00388706710654
"3198","Indiana","Metamora",192.5,1,"3",1,5.26009615372784
"3199","Indiana","Michigan City",609,37,"3",1,6.4118182677099
"3200","Indiana","Middletown",762,2,"3",1,6.63594655568665
"3201","Indiana","Milan",357,4,"3",1,5.87773578177964
"3202","Indiana","Mishawaka",1078,25,"3",1,6.98286275146894
"3203","Indiana","Mitchell",502,4,"3",1,6.21860011969173
"3204","Indiana","Monon",764,1,"3",1,6.63856778916652
"3205","Indiana","Monroe",536,2,"3",1,6.2841341610708
"3206","Indiana","Monrovia",314,1,"3",1,5.74939298590825
"3207","Indiana","Monticello",588,6,"3",1,6.37672694789863
"3208","Indiana","Mooresville",579,1,"3",1,6.361302477573
"3209","Indiana","Morocco",403,1,"3",1,5.99893656194668
"3210","Indiana","Mount Vernon",887,3,"3",1,6.78784498230958
"3211","Indiana","Muncie",966,87,"3",1,6.87316383421252
"3212","Indiana","Munster",1159,9,"3",1,7.05531284333975
"3213","Indiana","Nabb",42.2,1,"3",1,3.74242022104197
"3214","Indiana","Nashville",293,2,"3",1,5.68017260901707
"3215","Indiana","New Albany",942,19,"3",1,6.84800527457636
"3216","Indiana","New Carlisle",347,1,"3",1,5.84932477994686
"3217","Indiana","New Castle",910,15,"3",1,6.8134445995109
"3218","Indiana","New Chicago",1129,1,"3",1,7.02908756414966
"3219","Indiana","New Goshen",192.8,1,"3",1,5.26165338217645
"3220","Indiana","New Harmony",390,1,"3",1,5.96614673912369
"3221","Indiana","New Haven",600,4,"3",1,6.39692965521615
"3222","Indiana","New Palestine",526,2,"3",1,6.26530121273771
"3223","Indiana","New Paris",896.4,2,"3",1,6.79838674192677
"3224","Indiana","New Washington",264.3,1,"3",1,5.57708482161024
"3225","Indiana","Newburgh",842,5,"3",1,6.73578001424233
"3226","Indiana","Noblesville",742,7,"3",1,6.60934924316738
"3227","Indiana","North Judson",599,2,"3",1,6.39526159811545
"3228","Indiana","North Liberty",722,2,"3",1,6.58202513889283
"3229","Indiana","North Manchester",637,2,"3",1,6.45676965557216
"3230","Indiana","North Vernon",332,5,"3",1,5.80513496891649
"3231","Indiana","North Webster",552,4,"3",1,6.31354804627709
"3232","Indiana","Oakland City",919,3,"3",1,6.82328612235569
"3233","Indiana","Osceola",707,5,"3",1,6.56103066589657
"3234","Indiana","Ossian",774,2,"3",1,6.65157187358973
"3235","Indiana","Otisco",82,1,"3",1,4.40671924726425
"3236","Indiana","Owensville",912,2,"3",1,6.81563999007433
"3237","Indiana","Oxford",806,1,"3",1,6.69208374250663
"3238","Indiana","Palmyra",293,1,"3",1,5.68017260901707
"3239","Indiana","Paoli",373,2,"3",1,5.92157841964382
"3240","Indiana","Paragon",903,1,"3",1,6.80572255341699
"3241","Indiana","Parker City",926,1,"3",1,6.83087423464618
"3242","Indiana","Perrysville",655,1,"3",1,6.48463523563525
"3243","Indiana","Peru",834,9,"3",1,6.72623340235875
"3244","Indiana","Petersburg",607,2,"3",1,6.4085287910595
"3245","Indiana","Pierceton",315,1,"3",1,5.75257263882563
"3246","Indiana","Pittsboro",441,2,"3",1,6.08904487544685
"3247","Indiana","Plainfield",506,5,"3",1,6.22653666928747
"3248","Indiana","Pleasant Lake",193.7,1,"3",1,5.26631057041295
"3249","Indiana","Plymouth",510,4,"3",1,6.23441072571837
"3250","Indiana","Portage",554,28,"3",1,6.31716468674728
"3251","Indiana","Portland",477,2,"3",1,6.16751649088834
"3252","Indiana","Princeton",656,1,"3",1,6.48616078894409
"3253","Indiana","Richmond",570,88,"3",1,6.3456363608286
"3254","Indiana","Rising Sun",555,1,"3",1,6.31896811374643
"3255","Indiana","Rochester",493,6,"3",1,6.20050917404269
"3256","Indiana","Rockville",652,1,"3",1,6.48004456192665
"3257","Indiana","Rolling Prairie",208,2,"3",1,5.33753807970132
"3258","Indiana","Rome City",364,1,"3",1,5.89715386763674
"3259","Indiana","Rossville",1197,1,"3",1,7.08757370555797
"3260","Indiana","Rushville",739,1,"3",1,6.6052979209482
"3261","Indiana","Russiaville",523,2,"3",1,6.25958146406492
"3262","Indiana","Saint John",536,4,"3",1,6.2841341610708
"3263","Indiana","Saint Paul",1370,1,"3",1,7.22256601882217
"3264","Indiana","Salem",595,3,"3",1,6.38856140554563
"3265","Indiana","Saratoga",351,1,"3",1,5.86078622346587
"3266","Indiana","Schererville",748,2,"3",1,6.61740297797448
"3267","Indiana","Scottsburg",489,2,"3",1,6.19236248947487
"3268","Indiana","Sellersburg",466,6,"3",1,6.14418563412565
"3269","Indiana","Seymour",621,19,"3",1,6.43133108193348
"3270","Indiana","Sharpsville",929,1,"3",1,6.83410873881384
"3271","Indiana","Shelburn",685,1,"3",1,6.52941883826223
"3272","Indiana","Shelbyville",646,9,"3",1,6.4707995037826
"3273","Indiana","Shipshewana",203,1,"3",1,5.31320597904179
"3274","Indiana","Shirley",944,1,"3",1,6.8501261661455
"3275","Indiana","Shoals",169,1,"3",1,5.12989871492307
"3276","Indiana","South Bend",950,340,"3",1,6.85646198459459
"3277","Indiana","South Whitley",703,1,"3",1,6.55535689181067
"3278","Indiana","Speedway",985,17,"3",1,6.89264164117209
"3279","Indiana","Spencer",548,1,"3",1,6.30627528694802
"3280","Indiana","Spiceland",649,1,"3",1,6.47543271670409
"3281","Indiana","Sullivan",842,1,"3",1,6.73578001424233
"3282","Indiana","Sunman",339,1,"3",1,5.82600010738045
"3283","Indiana","Swayzee",760,1,"3",1,6.63331843328038
"3284","Indiana","Syracuse",589,2,"3",1,6.37842618365159
"3285","Indiana","Taylorsville",593.2,1,"3",1,6.38553161026378
"3286","Indiana","Tell City",623,2,"3",1,6.43454651878745
"3287","Indiana","Terre Haute",679,66,"3",1,6.5206211275587
"3288","Indiana","Trafalgar",180,1,"3",1,5.19295685089021
"3289","Indiana","Union City",594,1,"3",1,6.38687931936265
"3290","Indiana","Urbana",99,1,"3",1,4.59511985013459
"3291","Indiana","Valparaiso",792,23,"3",1,6.67456139181443
